,DateTime,Close,Open,High
51,2022-12-27 23:06:00,1.06395,1.0638,1.06395
52,2022-12-27 23:07:00,1.06395,1.06395,1.06395
53,2022-12-27 23:08:00,1.0639,1.06395,1.064
54,2022-12-27 23:09:00,1.0636,1.0639,1.0639
55,2022-12-27 23:10:00,1.06335,1.0636,1.0636
56,2022-12-27 23:11:00,1.0632,1.06335,1.06335
57,2022-12-27 23:12:00,1.0633,1.0632,1.0634
58,2022-12-27 23:13:00,1.0631,1.0633,1.0633
59,2022-12-27 23:14:00,1.06335,1.0631,1.06335
60,2022-12-27 23:15:00,1.06375,1.06335,1.06375
61,2022-12-27 23:16:00,1.0637,1.06375,1.06385
62,2022-12-27 23:17:00,1.0637,1.0637,1.0637
63,2022-12-27 23:18:00,1.0638,1.0637,1.0638
64,2022-12-27 23:19:00,1.0638,1.0638,1.0638
65,2022-12-27 23:20:00,1.0638,1.0638,1.0638
66,2022-12-27 23:21:00,1.06385,1.0638,1.06385
67,2022-12-27 23:22:00,1.0639,1.06385,1.06395
68,2022-12-27 23:23:00,1.0639,1.0639,1.06395
69,2022-12-27 23:24:00,1.06385,1.0639,1.0639
70,2022-12-27 23:25:00,1.06385,1.06385,1.06385
71,2022-12-27 23:26:00,1.06385,1.06385,1.06385
72,2022-12-27 23:27:00,1.06375,1.06385,1.0639
73,2022-12-27 23:28:00,1.0638,1.06375,1.0638
74,2022-12-27 23:29:00,1.06375,1.0638,1.0638
75,2022-12-27 23:30:00,1.06385,1.06375,1.06385
76,2022-12-27 23:31:00,1.0638,1.06385,1.06385
77,2022-12-27 23:32:00,1.06385,1.0638,1.06385
78,2022-12-27 23:33:00,1.06385,1.06385,1.06385
79,2022-12-27 23:34:00,1.06385,1.06385,1.06385
80,2022-12-27 23:35:00,1.06385,1.06385,1.06385
81,2022-12-27 23:36:00,1.0639,1.06385,1.0639
82,2022-12-27 23:37:00,1.0639,1.0639,1.0639
83,2022-12-27 23:38:00,1.06385,1.0639,1.0639
84,2022-12-27 23:39:00,1.06385,1.06385,1.0639
85,2022-12-27 23:40:00,1.06385,1.06385,1.06385
86,2022-12-27 23:41:00,1.06385,1.06385,1.0639
87,2022-12-27 23:42:00,1.06385,1.06385,1.0639
88,2022-12-27 23:43:00,1.06375,1.06385,1.06385
89,2022-12-27 23:44:00,1.0638,1.06375,1.06385
90,2022-12-27 23:45:00,1.06375,1.0638,1.0638
91,2022-12-27 23:46:00,1.0636,1.06375,1.06375
92,2022-12-27 23:47:00,1.0635,1.0636,1.0636
93,2022-12-27 23:48:00,1.0637,1.0635,1.0637
94,2022-12-27 23:49:00,1.0637,1.0637,1.06375
95,2022-12-27 23:50:00,1.0637,1.0637,1.06375
96,2022-12-27 23:51:00,1.06365,1.0637,1.0637
97,2022-12-27 23:52:00,1.0637,1.06365,1.0637
98,2022-12-27 23:53:00,1.0636,1.0637,1.0637
99,2022-12-27 23:54:00,1.0636,1.0636,1.06365
100,2022-12-27 23:55:00,1.0637,1.0636,1.0637
101,2022-12-27 23:56:00,1.06365,1.0637,1.0637
102,2022-12-27 23:57:00,1.06365,1.06365,1.0637
103,2022-12-27 23:58:00,1.0637,1.06365,1.0637
104,2022-12-27 23:59:00,1.0637,1.0637,1.0637
105,2022-12-28 00:00:00,1.0639,1.0637,1.06395
106,2022-12-28 00:01:00,1.0641,1.0639,1.0641
107,2022-12-28 00:02:00,1.0642,1.0641,1.06425
108,2022-12-28 00:03:00,1.0642,1.0642,1.06425
109,2022-12-28 00:04:00,1.06405,1.0642,1.0642
110,2022-12-28 00:05:00,1.0639,1.06405,1.06405
111,2022-12-28 00:06:00,1.06385,1.0639,1.064
112,2022-12-28 00:07:00,1.0637,1.06385,1.06385
113,2022-12-28 00:08:00,1.0638,1.0637,1.06385
114,2022-12-28 00:09:00,1.06375,1.0638,1.06385
115,2022-12-28 00:10:00,1.06375,1.06375,1.0638
116,2022-12-28 00:11:00,1.0637,1.06375,1.06375
117,2022-12-28 00:12:00,1.06375,1.0637,1.06375
118,2022-12-28 00:13:00,1.06375,1.06375,1.0638
119,2022-12-28 00:14:00,1.06375,1.06375,1.06375
120,2022-12-28 00:15:00,1.06375,1.06375,1.06375
121,2022-12-28 00:16:00,1.0635,1.06375,1.06375
122,2022-12-28 00:17:00,1.06345,1.0635,1.0635
123,2022-12-28 00:18:00,1.0635,1.06345,1.0635
124,2022-12-28 00:19:00,1.0635,1.0635,1.0635
125,2022-12-28 00:20:00,1.06345,1.0635,1.0636
126,2022-12-28 00:21:00,1.0632,1.06345,1.06345
127,2022-12-28 00:22:00,1.0632,1.0632,1.06325
128,2022-12-28 00:23:00,1.0631,1.0632,1.0632
129,2022-12-28 00:24:00,1.06305,1.0631,1.0631
130,2022-12-28 00:25:00,1.06295,1.06305,1.06305
131,2022-12-28 00:26:00,1.063,1.06295,1.06305
132,2022-12-28 00:27:00,1.0629,1.063,1.063
133,2022-12-28 00:28:00,1.0629,1.0629,1.06295
134,2022-12-28 00:29:00,1.0628,1.0629,1.0629
135,2022-12-28 00:30:00,1.06285,1.0628,1.06285
136,2022-12-28 00:31:00,1.0628,1.06285,1.06285
137,2022-12-28 00:32:00,1.0627,1.0628,1.0628
138,2022-12-28 00:33:00,1.0628,1.0627,1.0628
139,2022-12-28 00:34:00,1.0629,1.0628,1.0629
140,2022-12-28 00:35:00,1.0628,1.0629,1.0629
141,2022-12-28 00:36:00,1.0628,1.0628,1.06285
142,2022-12-28 00:37:00,1.06285,1.0628,1.0629
143,2022-12-28 00:38:00,1.0628,1.06285,1.06285
144,2022-12-28 00:39:00,1.06275,1.0628,1.06285
145,2022-12-28 00:40:00,1.06275,1.06275,1.0628
146,2022-12-28 00:41:00,1.0628,1.06275,1.0628
147,2022-12-28 00:42:00,1.0627,1.0628,1.0628
148,2022-12-28 00:43:00,1.0627,1.0627,1.0627
149,2022-12-28 00:44:00,1.06265,1.0627,1.0627
150,2022-12-28 00:45:00,1.06265,1.06265,1.0627
151,2022-12-28 00:46:00,1.0628,1.06265,1.0628
152,2022-12-28 00:47:00,1.06265,1.0628,1.06285
153,2022-12-28 00:48:00,1.0626,1.06265,1.0627
154,2022-12-28 00:49:00,1.0626,1.0626,1.0627
155,2022-12-28 00:50:00,1.06255,1.0626,1.0626
156,2022-12-28 00:51:00,1.0626,1.06255,1.06265
157,2022-12-28 00:52:00,1.06265,1.0626,1.06265
158,2022-12-28 00:53:00,1.06255,1.06265,1.06265
159,2022-12-28 00:54:00,1.0626,1.06255,1.0627
160,2022-12-28 00:55:00,1.06275,1.0626,1.06275
161,2022-12-28 00:56:00,1.06275,1.06275,1.06275
162,2022-12-28 00:57:00,1.06275,1.06275,1.06275
163,2022-12-28 00:58:00,1.06275,1.06275,1.06285
164,2022-12-28 00:59:00,1.0628,1.06275,1.06285
165,2022-12-28 01:00:00,1.06295,1.0628,1.063
166,2022-12-28 01:01:00,1.06305,1.06295,1.0631
167,2022-12-28 01:02:00,1.0633,1.06305,1.0633
168,2022-12-28 01:03:00,1.06325,1.0633,1.0633
169,2022-12-28 01:04:00,1.06315,1.06325,1.06325
170,2022-12-28 01:05:00,1.0632,1.06315,1.06325
171,2022-12-28 01:06:00,1.06325,1.0632,1.0633
172,2022-12-28 01:07:00,1.0632,1.06325,1.06325
173,2022-12-28 01:08:00,1.06315,1.0632,1.0632
174,2022-12-28 01:09:00,1.0632,1.06315,1.0632
175,2022-12-28 01:10:00,1.0632,1.0632,1.06325
176,2022-12-28 01:11:00,1.0632,1.0632,1.0633
177,2022-12-28 01:12:00,1.063,1.0632,1.0632
178,2022-12-28 01:13:00,1.06305,1.063,1.0631
179,2022-12-28 01:14:00,1.06325,1.06305,1.06325
180,2022-12-28 01:15:00,1.06315,1.06325,1.06325
181,2022-12-28 01:16:00,1.0632,1.06315,1.0632
182,2022-12-28 01:17:00,1.06315,1.0632,1.0633
183,2022-12-28 01:18:00,1.0633,1.06315,1.0633
184,2022-12-28 01:19:00,1.06335,1.0633,1.0634
185,2022-12-28 01:20:00,1.0634,1.06335,1.0634
186,2022-12-28 01:21:00,1.0634,1.0634,1.0634
187,2022-12-28 01:22:00,1.0635,1.0634,1.06355
188,2022-12-28 01:23:00,1.06345,1.0635,1.06355
189,2022-12-28 01:24:00,1.0635,1.06345,1.0635
190,2022-12-28 01:25:00,1.0635,1.0635,1.06355
191,2022-12-28 01:26:00,1.06345,1.0635,1.06355
192,2022-12-28 01:27:00,1.06335,1.06345,1.06345
193,2022-12-28 01:28:00,1.0637,1.06335,1.0637
194,2022-12-28 01:29:00,1.06385,1.0637,1.06385
195,2022-12-28 01:30:00,1.06395,1.06385,1.06395
196,2022-12-28 01:31:00,1.06405,1.06395,1.0641
197,2022-12-28 01:32:00,1.064,1.06405,1.06415
198,2022-12-28 01:33:00,1.06395,1.064,1.064
199,2022-12-28 01:34:00,1.0641,1.06395,1.0641
200,2022-12-28 01:35:00,1.06405,1.0641,1.0643
201,2022-12-28 01:36:00,1.06405,1.06405,1.06405
202,2022-12-28 01:37:00,1.06395,1.06405,1.06405
203,2022-12-28 01:38:00,1.06375,1.06395,1.06395
204,2022-12-28 01:39:00,1.0639,1.06375,1.0639
205,2022-12-28 01:40:00,1.06375,1.0639,1.0639
206,2022-12-28 01:41:00,1.0638,1.06375,1.0638
207,2022-12-28 01:42:00,1.06375,1.0638,1.0639
208,2022-12-28 01:43:00,1.06385,1.06375,1.06385
209,2022-12-28 01:44:00,1.0638,1.06385,1.06385
210,2022-12-28 01:45:00,1.06375,1.0638,1.06385
211,2022-12-28 01:46:00,1.06385,1.06375,1.06385
212,2022-12-28 01:47:00,1.06375,1.06385,1.06385
213,2022-12-28 01:48:00,1.0639,1.06375,1.06395
214,2022-12-28 01:49:00,1.06395,1.0639,1.064
215,2022-12-28 01:50:00,1.0641,1.06395,1.0641
216,2022-12-28 01:51:00,1.0641,1.0641,1.06415
217,2022-12-28 01:52:00,1.06405,1.0641,1.0641
218,2022-12-28 01:53:00,1.0642,1.06405,1.0642
219,2022-12-28 01:54:00,1.0641,1.0642,1.0642
220,2022-12-28 01:55:00,1.06415,1.0641,1.0642
221,2022-12-28 01:56:00,1.0641,1.06415,1.0642
222,2022-12-28 01:57:00,1.0641,1.0641,1.06415
223,2022-12-28 01:58:00,1.0642,1.0641,1.0642
224,2022-12-28 01:59:00,1.0642,1.0642,1.0642
225,2022-12-28 02:00:00,1.06395,1.0642,1.0642
226,2022-12-28 02:01:00,1.06385,1.06395,1.064
227,2022-12-28 02:02:00,1.06395,1.06385,1.06395
228,2022-12-28 02:03:00,1.0639,1.06395,1.064
229,2022-12-28 02:04:00,1.0638,1.0639,1.06395
230,2022-12-28 02:05:00,1.06395,1.0638,1.06395
231,2022-12-28 02:06:00,1.06405,1.06395,1.06405
232,2022-12-28 02:07:00,1.0641,1.06405,1.0641
233,2022-12-28 02:08:00,1.06405,1.0641,1.06415
234,2022-12-28 02:09:00,1.06395,1.06405,1.06405
235,2022-12-28 02:10:00,1.0638,1.06395,1.064
236,2022-12-28 02:11:00,1.06375,1.0638,1.06385
237,2022-12-28 02:12:00,1.06385,1.06375,1.0639
238,2022-12-28 02:13:00,1.06385,1.06385,1.0639
239,2022-12-28 02:14:00,1.06385,1.06385,1.0639
240,2022-12-28 02:15:00,1.0639,1.06385,1.06395
241,2022-12-28 02:16:00,1.06385,1.0639,1.06395
242,2022-12-28 02:17:00,1.06385,1.06385,1.0639
243,2022-12-28 02:18:00,1.06385,1.06385,1.0639
244,2022-12-28 02:19:00,1.0639,1.06385,1.06395
245,2022-12-28 02:20:00,1.06375,1.0639,1.0639
246,2022-12-28 02:21:00,1.06385,1.06375,1.06395
247,2022-12-28 02:22:00,1.06385,1.06385,1.0639
248,2022-12-28 02:23:00,1.06385,1.06385,1.06395
249,2022-12-28 02:24:00,1.0638,1.06385,1.06385
250,2022-12-28 02:25:00,1.0638,1.0638,1.0638
251,2022-12-28 02:26:00,1.06385,1.0638,1.0639
252,2022-12-28 02:27:00,1.06385,1.06385,1.06395
253,2022-12-28 02:28:00,1.06375,1.06385,1.06385
254,2022-12-28 02:29:00,1.06385,1.06375,1.06385
255,2022-12-28 02:30:00,1.0638,1.06385,1.06385
256,2022-12-28 02:31:00,1.0638,1.0638,1.06385
257,2022-12-28 02:32:00,1.0638,1.0638,1.06385
258,2022-12-28 02:33:00,1.06375,1.0638,1.0638
259,2022-12-28 02:34:00,1.0637,1.06375,1.06375
260,2022-12-28 02:35:00,1.0637,1.0637,1.06375
261,2022-12-28 02:36:00,1.06385,1.0637,1.0639
262,2022-12-28 02:37:00,1.06385,1.06385,1.0639
263,2022-12-28 02:38:00,1.0639,1.06385,1.0639
264,2022-12-28 02:39:00,1.0639,1.0639,1.06395
265,2022-12-28 02:40:00,1.0639,1.0639,1.06395
266,2022-12-28 02:41:00,1.06395,1.0639,1.06395
267,2022-12-28 02:42:00,1.06395,1.06395,1.06395
268,2022-12-28 02:43:00,1.06395,1.06395,1.06395
269,2022-12-28 02:44:00,1.064,1.06395,1.064
270,2022-12-28 02:45:00,1.06395,1.064,1.06405
271,2022-12-28 02:46:00,1.06385,1.06395,1.06395
272,2022-12-28 02:47:00,1.06375,1.06385,1.06385
273,2022-12-28 02:48:00,1.06375,1.06375,1.06385
274,2022-12-28 02:49:00,1.0639,1.06375,1.06395
275,2022-12-28 02:50:00,1.06385,1.0639,1.0639
276,2022-12-28 02:51:00,1.0638,1.06385,1.06385
277,2022-12-28 02:52:00,1.06385,1.0638,1.06385
278,2022-12-28 02:53:00,1.0638,1.06385,1.06385
279,2022-12-28 02:54:00,1.06355,1.0638,1.0638
280,2022-12-28 02:55:00,1.0637,1.06355,1.0639
281,2022-12-28 02:56:00,1.0638,1.0637,1.06385
282,2022-12-28 02:57:00,1.06375,1.0638,1.06385
283,2022-12-28 02:58:00,1.06365,1.06375,1.06375
284,2022-12-28 02:59:00,1.06365,1.06365,1.06365
285,2022-12-28 03:00:00,1.06355,1.06365,1.0637
286,2022-12-28 03:01:00,1.06375,1.06355,1.06375
287,2022-12-28 03:02:00,1.0638,1.06375,1.0638
288,2022-12-28 03:03:00,1.0639,1.0638,1.0639
289,2022-12-28 03:04:00,1.06395,1.0639,1.06395
290,2022-12-28 03:05:00,1.0639,1.06395,1.06395
291,2022-12-28 03:06:00,1.0639,1.0639,1.0639
292,2022-12-28 03:07:00,1.064,1.0639,1.064
293,2022-12-28 03:08:00,1.0641,1.064,1.0642
294,2022-12-28 03:09:00,1.0641,1.0641,1.0642
295,2022-12-28 03:10:00,1.06395,1.0641,1.0641
296,2022-12-28 03:11:00,1.06395,1.06395,1.064
297,2022-12-28 03:12:00,1.06395,1.06395,1.064
298,2022-12-28 03:13:00,1.06395,1.06395,1.064
299,2022-12-28 03:14:00,1.06395,1.06395,1.064
300,2022-12-28 03:15:00,1.064,1.06395,1.06405
301,2022-12-28 03:16:00,1.064,1.064,1.064
302,2022-12-28 03:17:00,1.06395,1.064,1.064
303,2022-12-28 03:18:00,1.06395,1.06395,1.06395
304,2022-12-28 03:19:00,1.06405,1.06395,1.06405
305,2022-12-28 03:20:00,1.06405,1.06405,1.0641
306,2022-12-28 03:21:00,1.06405,1.06405,1.06405
307,2022-12-28 03:22:00,1.06405,1.06405,1.06405
308,2022-12-28 03:23:00,1.06415,1.06405,1.06415
309,2022-12-28 03:24:00,1.06415,1.06415,1.06425
310,2022-12-28 03:25:00,1.06415,1.06415,1.06415
311,2022-12-28 03:26:00,1.06415,1.06415,1.0642
312,2022-12-28 03:27:00,1.06415,1.06415,1.0642
313,2022-12-28 03:28:00,1.0641,1.06415,1.06415
314,2022-12-28 03:29:00,1.06395,1.0641,1.06415
315,2022-12-28 03:30:00,1.0637,1.06395,1.06395
316,2022-12-28 03:31:00,1.06365,1.0637,1.06375
317,2022-12-28 03:32:00,1.06365,1.06365,1.0637
318,2022-12-28 03:33:00,1.06355,1.06365,1.0637
319,2022-12-28 03:34:00,1.0635,1.06355,1.0636
320,2022-12-28 03:35:00,1.0634,1.0635,1.0635
321,2022-12-28 03:36:00,1.06345,1.0634,1.06345
322,2022-12-28 03:37:00,1.0635,1.06345,1.0635
323,2022-12-28 03:38:00,1.0636,1.0635,1.06365
324,2022-12-28 03:39:00,1.0636,1.0636,1.06365
325,2022-12-28 03:40:00,1.0636,1.0636,1.06365
326,2022-12-28 03:41:00,1.06355,1.0636,1.06365
327,2022-12-28 03:42:00,1.06355,1.06355,1.0636
328,2022-12-28 03:43:00,1.0636,1.06355,1.0637
329,2022-12-28 03:44:00,1.06365,1.0636,1.06365
330,2022-12-28 03:45:00,1.0637,1.06365,1.0637
331,2022-12-28 03:46:00,1.0637,1.0637,1.0637
332,2022-12-28 03:47:00,1.06365,1.0637,1.06375
333,2022-12-28 03:48:00,1.0637,1.06365,1.06375
334,2022-12-28 03:49:00,1.0637,1.0637,1.0637
335,2022-12-28 03:50:00,1.06365,1.0637,1.0637
336,2022-12-28 03:51:00,1.0637,1.06365,1.0637
337,2022-12-28 03:52:00,1.06365,1.0637,1.0637
338,2022-12-28 03:53:00,1.0638,1.06365,1.0638
339,2022-12-28 03:54:00,1.0638,1.0638,1.06385
340,2022-12-28 03:55:00,1.0638,1.0638,1.06385
341,2022-12-28 03:56:00,1.06375,1.0638,1.0638
342,2022-12-28 03:57:00,1.0637,1.06375,1.06375
343,2022-12-28 03:58:00,1.06375,1.0637,1.06375
344,2022-12-28 03:59:00,1.06375,1.06375,1.0638
345,2022-12-28 04:00:00,1.06385,1.06375,1.0639
346,2022-12-28 04:01:00,1.06385,1.06385,1.0639
347,2022-12-28 04:02:00,1.06375,1.06385,1.06385
348,2022-12-28 04:03:00,1.06385,1.06375,1.06385
349,2022-12-28 04:04:00,1.06405,1.06385,1.0641
350,2022-12-28 04:05:00,1.064,1.06405,1.06405
351,2022-12-28 04:06:00,1.06405,1.064,1.06405
352,2022-12-28 04:07:00,1.064,1.06405,1.06405
353,2022-12-28 04:08:00,1.06405,1.064,1.06405
354,2022-12-28 04:09:00,1.0641,1.06405,1.06415
355,2022-12-28 04:10:00,1.06415,1.0641,1.06415
356,2022-12-28 04:11:00,1.0642,1.06415,1.0642
357,2022-12-28 04:12:00,1.0642,1.0642,1.0643
358,2022-12-28 04:13:00,1.06415,1.0642,1.0642
359,2022-12-28 04:14:00,1.064,1.06415,1.06415
360,2022-12-28 04:15:00,1.06405,1.064,1.0641
361,2022-12-28 04:16:00,1.06395,1.06405,1.06405
362,2022-12-28 04:17:00,1.0639,1.06395,1.064
363,2022-12-28 04:18:00,1.06395,1.0639,1.064
364,2022-12-28 04:19:00,1.06385,1.06395,1.06395
365,2022-12-28 04:20:00,1.06385,1.06385,1.0639
366,2022-12-28 04:21:00,1.06385,1.06385,1.06385
367,2022-12-28 04:22:00,1.06385,1.06385,1.0639
368,2022-12-28 04:23:00,1.0638,1.06385,1.06385
369,2022-12-28 04:24:00,1.0638,1.0638,1.0639
370,2022-12-28 04:25:00,1.0639,1.0638,1.0639
371,2022-12-28 04:26:00,1.06385,1.0639,1.06395
372,2022-12-28 04:27:00,1.0639,1.06385,1.06395
373,2022-12-28 04:28:00,1.06395,1.0639,1.06395
374,2022-12-28 04:29:00,1.06405,1.06395,1.06405
375,2022-12-28 04:30:00,1.064,1.06405,1.0641
376,2022-12-28 04:31:00,1.06385,1.064,1.064
377,2022-12-28 04:32:00,1.0639,1.06385,1.06395
378,2022-12-28 04:33:00,1.0639,1.0639,1.06395
379,2022-12-28 04:34:00,1.06385,1.0639,1.0639
380,2022-12-28 04:35:00,1.06385,1.06385,1.06385
381,2022-12-28 04:36:00,1.06375,1.06385,1.06385
382,2022-12-28 04:37:00,1.0637,1.06375,1.0638
383,2022-12-28 04:38:00,1.06365,1.0637,1.0637
384,2022-12-28 04:39:00,1.06365,1.06365,1.0637
385,2022-12-28 04:40:00,1.06365,1.06365,1.06365
386,2022-12-28 04:41:00,1.06385,1.06365,1.06385
387,2022-12-28 04:42:00,1.0639,1.06385,1.06395
388,2022-12-28 04:43:00,1.06395,1.0639,1.06395
389,2022-12-28 04:44:00,1.06395,1.06395,1.064
390,2022-12-28 04:45:00,1.06415,1.06395,1.0642
391,2022-12-28 04:46:00,1.0643,1.06415,1.06445
392,2022-12-28 04:47:00,1.06435,1.0643,1.06435
393,2022-12-28 04:48:00,1.06425,1.06435,1.06435
394,2022-12-28 04:49:00,1.0643,1.06425,1.0643
395,2022-12-28 04:50:00,1.0643,1.0643,1.06435
396,2022-12-28 04:51:00,1.0643,1.0643,1.0643
397,2022-12-28 04:52:00,1.06425,1.0643,1.0643
398,2022-12-28 04:53:00,1.06425,1.06425,1.0643
399,2022-12-28 04:54:00,1.06425,1.06425,1.0643
400,2022-12-28 04:55:00,1.0642,1.06425,1.06425
401,2022-12-28 04:56:00,1.0642,1.0642,1.0642
402,2022-12-28 04:57:00,1.06415,1.0642,1.06425
403,2022-12-28 04:58:00,1.06405,1.06415,1.06415
404,2022-12-28 04:59:00,1.06415,1.06405,1.0642
405,2022-12-28 05:00:00,1.0642,1.06415,1.06425
406,2022-12-28 05:01:00,1.0642,1.0642,1.06425
407,2022-12-28 05:02:00,1.06415,1.0642,1.0642
408,2022-12-28 05:03:00,1.0641,1.06415,1.06415
409,2022-12-28 05:04:00,1.06415,1.0641,1.06415
410,2022-12-28 05:05:00,1.0641,1.06415,1.0642
411,2022-12-28 05:06:00,1.0641,1.0641,1.0642
412,2022-12-28 05:07:00,1.0641,1.0641,1.06415
413,2022-12-28 05:08:00,1.0642,1.0641,1.06425
414,2022-12-28 05:09:00,1.06445,1.0642,1.06445
415,2022-12-28 05:10:00,1.0643,1.06445,1.0645
416,2022-12-28 05:11:00,1.06435,1.0643,1.06435
417,2022-12-28 05:12:00,1.06435,1.06435,1.0644
418,2022-12-28 05:13:00,1.06435,1.06435,1.06435
419,2022-12-28 05:14:00,1.06445,1.06435,1.06445
420,2022-12-28 05:15:00,1.06435,1.06445,1.06445
421,2022-12-28 05:16:00,1.06435,1.06435,1.06435
422,2022-12-28 05:17:00,1.06425,1.06435,1.06435
423,2022-12-28 05:18:00,1.0642,1.06425,1.06425
424,2022-12-28 05:19:00,1.0642,1.0642,1.06425
425,2022-12-28 05:20:00,1.0642,1.0642,1.0643
426,2022-12-28 05:21:00,1.06435,1.0642,1.06435
427,2022-12-28 05:22:00,1.0643,1.06435,1.06435
428,2022-12-28 05:23:00,1.0644,1.0643,1.06445
429,2022-12-28 05:24:00,1.06445,1.0644,1.06445
430,2022-12-28 05:25:00,1.0645,1.06445,1.06455
431,2022-12-28 05:26:00,1.06455,1.0645,1.06455
432,2022-12-28 05:27:00,1.06465,1.06455,1.0647
433,2022-12-28 05:28:00,1.06465,1.06465,1.0647
434,2022-12-28 05:29:00,1.0646,1.06465,1.06465
435,2022-12-28 05:30:00,1.0646,1.0646,1.06465
436,2022-12-28 05:31:00,1.0646,1.0646,1.06465
437,2022-12-28 05:32:00,1.0645,1.0646,1.0646
438,2022-12-28 05:33:00,1.06445,1.0645,1.0645
439,2022-12-28 05:34:00,1.0645,1.06445,1.06455
440,2022-12-28 05:35:00,1.06455,1.0645,1.06455
441,2022-12-28 05:36:00,1.0646,1.06455,1.06465
442,2022-12-28 05:37:00,1.0646,1.0646,1.0646
443,2022-12-28 05:38:00,1.06455,1.0646,1.0647
444,2022-12-28 05:39:00,1.06455,1.06455,1.06455
445,2022-12-28 05:40:00,1.06455,1.06455,1.06455
446,2022-12-28 05:41:00,1.0646,1.06455,1.0646
447,2022-12-28 05:42:00,1.0646,1.0646,1.06465
448,2022-12-28 05:43:00,1.06455,1.0646,1.0646
449,2022-12-28 05:44:00,1.0645,1.06455,1.06455
450,2022-12-28 05:45:00,1.06445,1.0645,1.06455
451,2022-12-28 05:46:00,1.06455,1.06445,1.0646
452,2022-12-28 05:47:00,1.06445,1.06455,1.06455
453,2022-12-28 05:48:00,1.06455,1.06445,1.06455
454,2022-12-28 05:49:00,1.0645,1.06455,1.06455
455,2022-12-28 05:50:00,1.0644,1.0645,1.0645
456,2022-12-28 05:51:00,1.0644,1.0644,1.06445
457,2022-12-28 05:52:00,1.0644,1.0644,1.06445
458,2022-12-28 05:53:00,1.0645,1.0644,1.06455
459,2022-12-28 05:54:00,1.0645,1.0645,1.0645
460,2022-12-28 05:55:00,1.0644,1.0645,1.0645
461,2022-12-28 05:56:00,1.06445,1.0644,1.06445
462,2022-12-28 05:57:00,1.0645,1.06445,1.0646
463,2022-12-28 05:58:00,1.06445,1.0645,1.0645
464,2022-12-28 05:59:00,1.0646,1.06445,1.06465
465,2022-12-28 06:00:00,1.06455,1.0646,1.06465
466,2022-12-28 06:01:00,1.0646,1.06455,1.0646
